id;ans_register;social_reason;modality;obs;created_by
1abe1e65-07ee-455a-9587-754158c7e1ab;334685;ASSOCIACAO DOS FUNCIONARIOS DA FAZENDA DO ESTADO DE MATO GROSSO;SELF_MANAGEMENT;false;admin
53ec99fa-ae27-4977-be7b-1ec899b14d77;334774;UNIODONTO PETRÓPOLIS - COOP.TRAB.ODONTOLÓGICOS LTDA;DENTAL_COOPERATIVE;false;admin
115c02cc-e105-4e17-b358-4df6195d40cb;334847;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
d7dc8733-305a-4cde-b035-ca228d4b8c2b;335100;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;true;admin
1940eb0d-7bb6-4e2d-8519-7c48e06c850d;335215;UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
98913698-3921-4e0a-b644-522971c82820;335258;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;DENTAL_COOPERATIVE;false;admin
99493449-853b-4b50-93ae-127c1ae0ef5e;335410;PREV ASSISTÊNCIA ODONTOLÓGICA LTDA.;DENTISTRY_GROUP;false;admin
0dbe0b66-22cb-47a4-9dab-35cf31c1d863;335479;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;MEDICAL_COOPERATIVE;false;admin
bbcc1f89-c5eb-4058-b7da-3ba4b0f9ee81;335517;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
3b1dd9e1-f94b-43be-a46d-89ec25be27e5;335525;UNIODONTO SÃO CARLOS - COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
188a994e-1fb2-414c-bd5f-6db7f8501d92;335541;UNIMED VALE DAS ANTAS                                                                                                         ,RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
17277662-7a4f-429c-8fc0-8121dfb374ce;335592;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;MEDICAL_COOPERATIVE;false;admin
d04e24f6-09b0-476a-9da8-5ddd75cfbd53;335614;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;MEDICAL_COOPERATIVE;false;admin
a66f1f54-8775-4fb4-89cc-bc7eecc8eb15;335657;ADVANCE PLANOS DE SAÚDE LTDA;MEDICAL_COOPERATIVE;false;admin
de2547f5-7c81-42e4-a17a-a153da45cc58;335690;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
9f9c9600-be75-4a97-9697-7e1fa1520f24;335754;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;SELF_MANAGEMENT;false;admin
15fe6037-3096-43d3-bdaa-b71dfb6d479f;335762;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE LEME;PHILANTHROPY;false;admin
4c961670-2314-4dc7-a5c6-ce6493d4ff5a;335789;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;SELF_MANAGEMENT;false;admin
44ed6c0f-dea9-449d-97f0-e832ad2e15c4;335801;MATERMED ASSISTÊNCIA MÉDICA - EIRELI;MEDICAL_COOPERATIVE;false;admin
8ff6aeff-90fd-4fa3-955b-79f29fbd655b;335851;HC SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
dd6aafac-7456-4719-9e1a-3779097ff4c6;336017;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
9a16ab73-54e7-486f-83e7-db5d26dd0122;336025;UNIODONTO DE RONDONIA COOPERATIVA LTDA.;DENTAL_COOPERATIVE;false;admin
a45e5445-3a35-45bf-99f7-ec74171ac1b6;336106;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
fff8eb6d-3c77-417c-96aa-bbd007005850;336165;FUNDAÇÃO SABESP DE SEGURIDADE SOCIAL - SABESPREV;SELF_MANAGEMENT;false;admin
44941f83-cde0-4f01-a098-36ff1ce3a536;336238;UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
492ddbd3-5d3e-4892-8a75-8458bfab3d1c;336441;ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;SELF_MANAGEMENT;false;admin
623f922b-623c-42ed-a6df-90490ad72c20;336467;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
88c8a27c-33ca-4c42-a4b0-043db81f588e;336831;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;PHILANTHROPY;false;admin
41d6d4e2-8295-4bea-9431-af5908aa9fb4;336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
c93c638b-1693-4a8a-8f66-471a2806f207;336874;ATEMDE ODONTO SAÚDE CLUBE DE BENEFÍCIOS;DENTISTRY_GROUP;false;admin
3c36b9ac-eb1b-4891-9136-04db580d3b0d;337188;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;MEDICAL_COOPERATIVE;false;admin
a9a2e616-2549-4d28-8198-d02fa8dbd460;337374;UNIMED RONDÔNIA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
6c7e7482-0355-4acb-97d4-af5a47dbaa18;337498;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
ed70684f-a56a-4976-be33-f5ff733b3a7e;337510;MEDPLAN ASSISTÊNCIA MEDICA LTDA.;MEDICAL_COOPERATIVE;false;admin
31505642-ee59-41d3-a736-fb5a2345e7e0;337561;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;MEDICAL_COOPERATIVE;false;admin
dc8d3b40-e1b6-455c-b5eb-ef51b1c28d25;337668;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
8ae34907-c191-47b2-92e9-ca278e62dbbc;337871;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;MEDICAL_COOPERATIVE;false;admin
47a389ff-e638-4f91-be75-ff0c49795f11;338206;SULCLINICA LTDA;MEDICAL_COOPERATIVE;false;admin
604ef3e4-5fdf-41ff-a3c4-6526ebb889da;338214;SANTA CASA DE MISERICORDIA DE BARRA MANSA;PHILANTHROPY;false;admin
c59d86c3-f24f-4804-a8b7-1bda07f3bfd4;338346;SULMED - ASSISTÊNCIA MÉDICA LTDA;MEDICAL_COOPERATIVE;false;admin
6fe33ec7-c7cb-43f1-bd3e-ccf2fbe57723;338362;SEISA SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
2a42d797-e8f8-42d0-ae2e-ed0dc27c04b1;338648;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;SELF_MANAGEMENT;false;admin
bd5d0a3a-2c1b-4a81-8895-e3bf7375143e;338915;ASSOCIAÇÃO BRASILEIRA DOS EMPREGADOS EM TELECOMUNICAÇÕES;SELF_MANAGEMENT;false;admin
4660f9f0-aa22-42cb-8a43-891a6c343e3e;339008;INCREMENTAL ODONTOLOGIA S/S LTDA.;DENTISTRY_GROUP;false;admin
e964991d-102e-4cd0-b3dc-d31cb99e538a;339245;SANTAMALIA SAÚDE S/A;MEDICAL_COOPERATIVE;false;admin
7efab82e-47d5-4b9d-a115-8b878d6724c2;339270;CELULOSE NIPO-BRASILEIRA S/A - CENIBRA;SELF_MANAGEMENT;false;admin
a05ff74f-a61a-4060-bbea-cb8a09af0f9f;339458;DENTAL CENTER LTDA;DENTISTRY_GROUP;false;admin
35b4b544-4ddc-406c-a180-01cd372e1975;339539;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO JOSÉ DO RIO PRETO;PHILANTHROPY;false;admin
0675efba-171e-4ddf-bcec-d0331170284d;339601;AGEMED SAÚDE S.A.;MEDICAL_COOPERATIVE;false;admin
25aa8c23-ffba-4038-b213-b370cb0f391d;339636;FUNDAÇÃO DE ASSISTÊNCIA E PREVIDÊNCIA SOCIAL DO BNDES;SELF_MANAGEMENT;false;admin
d6323cc9-6a38-460a-bcfb-edcef345012d;339679;CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL;MEDICAL_COOPERATIVE;false;admin
b2deadf8-663d-4f41-bd30-de0506169b1e;339750;W.S. - ADMINISTRADORA DE PLANOS DE SAUDE E ODONTOLOGICO LTDA.;MEDICAL_COOPERATIVE;false;admin
dc617a4f-5032-4499-8f16-7584c2459d63;339954;FUNDAÇÃO SÃO FRANCISCO XAVIER;PHILANTHROPY;false;admin
35c9e509-4fe2-4183-92ba-b44af7f19acb;340065;FUPRESA S/A;SELF_MANAGEMENT;false;admin
64f6b0ee-5bc4-4051-8b66-7c4ad179eb6d;340120;UNIODONTO DE JABOTICABAL COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
298615bc-33bf-4b24-9791-c9c6e84f25b5;340162;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;MEDICAL_COOPERATIVE;false;admin
97b65c1a-444f-4ca3-b28a-66d2b4bc0350;340227;L.K.L PLANO ODONTOLÓGICO LTDA.;DENTISTRY_GROUP;false;admin
d8bae58a-2d36-4b0e-b6e1-a8a10ac41832;340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
b631f8eb-17f4-4ef1-99c4-7971d09c51e4;340782;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;MEDICAL_COOPERATIVE;false;admin
d7496bea-0b2e-4d35-b9ad-708df0a199cb;340952;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
6b24ad16-8fec-41f7-8d00-a1eb48696544;341371;JOAQUIM OLIVEIRA S/A PARTICIPAÇÕES;SELF_MANAGEMENT;false;admin
b7414008-436a-4bcd-9892-7735f5603cfe;341819;UNIMED ALTO PARANAIBA COOP. TRAB. MEDICO LTDA;MEDICAL_COOPERATIVE;false;admin
5afd3deb-24b0-4eb1-9d35-a6e826d60522;341894;UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA.;DENTAL_COOPERATIVE;false;admin
79e90c2a-777b-4cf1-98f5-cf0dab86d036;341941;HOSPITAL DE PRONTOCLINICA LTDA.;MEDICAL_COOPERATIVE;false;admin
8558c039-2a48-4380-8608-6f7105b74e96;342033;SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA LTDA.;MEDICAL_COOPERATIVE;false;admin
dc7d9531-7705-4223-a159-3fee20c109ba;342084;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
aa3d7a7b-be37-4f10-ad7d-d793f635bbdd;342131;UNIMED VILHENA COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
1ef14281-a5b7-4b5e-a03d-7b00fb135334;342157;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
a502916a-0759-4290-84b3-1cfc1a5ee522;342203;UNIODONTO DE SC COOPERATIVA ADMINISTRADORAS DE CONTRATOS;DENTAL_COOPERATIVE;false;admin
1db09011-5c28-4c0e-b407-bd9f9fe4a7e0;342335;COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL.;DENTAL_COOPERATIVE;false;admin
c1a89c33-fd8d-44f2-a62f-dedd99624043;342343;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
98def7b1-0166-4d35-b3ab-11d4d0260d10;342386;UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
2eb7df81-33ae-4220-809c-32b33d6c45e1;342408;PAME - ASSOCIAÇÃO DE ASSISTÊNCIA PLENA EM SAÚDE;MEDICAL_COOPERATIVE;false;admin
61030fd9-e51c-4943-9048-77611112c400;342556;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;PHILANTHROPY;false;admin
414c5c3e-f9b9-4a75-9064-2fab9d9504d5;342611;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;SELF_MANAGEMENT;false;admin
ed001175-8b4e-458e-906b-38893358ef54;342637;ARCELORMITTAL TUBARÃO COMERCIAL S.A;SELF_MANAGEMENT;false;admin
748ea306-1267-4fe3-9649-6411d18c19b4;342807;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;PHILANTHROPY;false;admin
c6b4bd97-3dd6-427e-ab29-9806cf7f5239;343013;CLIMEPE TOTAL LTDA;MEDICAL_COOPERATIVE;false;admin
aa2ec696-576a-4158-b0b0-13260bea92c9;343056;UNIODONTO DE JACAREÍ - COOPERATIVA ODONTOLÓGICA DE JACAREÍ;DENTAL_COOPERATIVE;false;admin
3210603a-97aa-4bda-91b7-6ec8f7bc9685;343064;GARANTIA DE SAÚDE LTDA;MEDICAL_COOPERATIVE;false;admin
6e410268-001c-4b18-be2e-3a5160028cea;343129;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;SELF_MANAGEMENT;false;admin
9a38a061-969c-49d0-be43-96855d1a4e0c;343153;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
8684b28c-8835-48dd-bdea-ebf26c6a5a2d;343269;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
486ff8eb-415d-4515-92aa-0bbe84e9018d;343315;UNIMED MONTE CARMELO COOPERATIVA DE TRABALHO MEDICO LTDA.;MEDICAL_COOPERATIVE;false;admin
d5c08747-2a1f-4067-b832-489789d25c41;343331;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;SELF_MANAGEMENT;false;admin
3a21546c-3f49-4027-a364-c9503e507c92;343404;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;DENTAL_COOPERATIVE;false;admin
b2c96dde-3d4c-4553-b30f-b80070a2ca58;343676;SAMOC S.A. - SOCIEDADE ASSISTÊNCIAL MÉDICA E ODONTO CIRURGICA;MEDICAL_COOPERATIVE;false;admin
7c1209cf-ccbe-4339-866c-ecb44431762a;343684;UNIMED ALTO DA SERRA - SOC. COOP. DE SERVIÇO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
af1e5643-582b-4687-bef8-fa4e52d8aa57;343722;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;MEDICAL_COOPERATIVE;false;admin
1f294239-012b-48f8-a7d6-e94ca8f29c4b;343731;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;MEDICAL_COOPERATIVE;false;admin
167df896-2984-47ba-ba29-0f624e8f2dfa;343765;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
f46a3d5a-87db-42a9-8700-fbb93a6727eb;343811;SOCIEDADE BENEFICENTE UNIÃO OPERÁRIA DE ARARAQUARA;MEDICAL_COOPERATIVE;false;admin
1ef05e31-e69e-4d91-843d-314eed3c33b4;343871;INDÚSTRIA MÊCANICA SIGRIST LTDA;SELF_MANAGEMENT;false;admin
e92688d1-4e51-4967-ac81-abb5a1717511;343889;UNIMED BH COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;true;admin
1fff4c95-1c59-474a-b39f-d1be78edbc87;343919;UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA;DENTAL_COOPERATIVE;false;admin
36fdbbb5-76fd-41fe-857f-08020e3c1b88;344010;PLANO DE SAUDE UNIFENAS;SELF_MANAGEMENT;false;admin
ac0bba35-95cf-4e73-9382-d3abcf3ccceb;344095;SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA.;DENTISTRY_GROUP;false;admin
05b74172-b4af-4508-bd2c-c28e9ea06357;344141;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
b081ed10-80c1-4f2c-baed-82f980c20fdd;344150;UNIMED DE SERTAOZINHO - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
2bad77a9-5489-4922-9e38-d8a5cce342e2;344184;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;SELF_MANAGEMENT;false;admin
3a4d1f46-3b1f-4b6d-858c-577ba5b5367c;344362;SÃO LUCAS SAÚDE S/A;MEDICAL_COOPERATIVE;false;admin
a2262003-fe9e-4400-8925-7b747307f5de;344397;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
08ce6864-e720-4c11-8e87-a76fde55ff36;344451;UNIODONTO REGIONAL COOP TRAB ODONTOLOGICO LTDA;DENTAL_COOPERATIVE;false;admin
c5ee9a23-d80b-4388-ac61-b3d975491491;344486;ODONTOBASE PLANOS DE SAUDE LTDA.;DENTISTRY_GROUP;false;admin
50b9f863-0e7b-4cf6-becf-d38ed53e372b;344583;FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS;DENTAL_COOPERATIVE;false;admin
2873d659-520a-4cda-a202-4ebb87479a0d;344681;UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
5df8019a-9794-4120-939b-0adf441bc05a;344699;ELETROBRAS TERMONUCLEAR S.A - ELETRONUCLEAR;SELF_MANAGEMENT;false;admin
4b0e88b7-164b-421b-9fe1-87d24b2107e7;344729;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
1288d050-8d4c-49a7-a2b8-6d15797cef12;344788;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
3662aed9-427b-4b85-9949-c5e0484b27e1;344800;ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS;MEDICAL_COOPERATIVE;false;admin
67825e59-3d27-44b7-b618-94575c73463f;344885;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
2168db41-fb2f-4759-8789-415476966616;344915;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;PHILANTHROPY;false;admin
8338ebf3-95f0-4d8b-982b-83621f07de20;345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;MEDICAL_COOPERATIVE;false;admin
925db4ad-c030-4a40-8820-1d23c27685c7;345270;UNIMED DO ABC - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
0ec25ada-0151-4700-8f99-fc3389480bb9;345318;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;DENTAL_COOPERATIVE;false;admin
24b3eb05-129e-4241-be8f-8b60c118d843;345458;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
29dcaeef-6788-4468-a4d2-fb223b20b6cf;345474;SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);SELF_MANAGEMENT;false;admin
e50d3d10-7bcb-416c-8c6c-1995e8dd8203;345598;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
7c10b8f2-b7af-4524-935a-2ef992c050a3;345628;WMS SUPERMERCADOS DO BRASIL LTDA;SELF_MANAGEMENT;false;admin
9f00549f-daaf-4909-83d8-db19265bd950;345695;VALE S/A;SELF_MANAGEMENT;false;admin
f2418a5f-5b6c-4298-b280-c34ffb3e2254;345709;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
3518dbc2-7f39-4945-85be-dfcb742c030e;345741;IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA;PHILANTHROPY;false;admin
a48ff58d-27e0-456e-a5be-7cfdc577f39a;345776;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
28352d45-5e3c-4429-abdf-9e26724ef2a1;346004;UNIODONTO DE PIRACICABA - COOPERATIVA DE TRABALHO ODONTOLÓGICO;DENTAL_COOPERATIVE;false;admin
15c5f8b1-83ef-4da6-a3ce-5403e1c12e74;346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
a59d911c-5fb3-4316-b442-f206339aee90;346276;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;MEDICAL_COOPERATIVE;false;admin
95a21689-7205-47a1-b55c-7e5e455f95e9;346292;ASSOCIAÇÃO PORTUGUESA BENEFICENTE VASCO DA GAMA;MEDICAL_COOPERATIVE;false;admin
9d1c86b6-c57e-4a44-ab51-aa0f2d073482;346403;BARDELLA S/A INDÚSTRIAS MECÂNICAS;SELF_MANAGEMENT;false;admin
11943483-097d-4e9d-8938-9230fe958404;346471;SAMP MINAS ASSISTÊNCIA MÉDICA LTDA.;MEDICAL_COOPERATIVE;false;admin
39feca26-1e7c-4543-ad95-a2e3f9124b2e;346659;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;SELF_MANAGEMENT;false;admin
a7f221b6-aee1-4b50-b350-e57731cf18b2;346926;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;SELF_MANAGEMENT;false;admin
39d0cc51-4dd0-4818-ae0b-4e5e4093301d;346951;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;MEDICAL_COOPERATIVE;false;admin
17669082-79f5-4b84-9312-81e47d2a0b18;347108;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
fb33a509-ffec-4bc9-a403-746179b96357;347132;SEMECO SERVIÇOS DE ASSISTÊNCIA ODONTOLÓGICAS LTDA.;DENTISTRY_GROUP;false;admin
70a0b59a-3bf7-4567-822d-5c7b7e479519;347183;UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT.;DENTAL_COOPERATIVE;false;admin
02fe3c18-f0e0-4265-b3fa-f54417c999a6;347230;UNIMED ILHEUS COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
334515d3-0fba-4674-8aa3-99bc39fc1d3f;347302;UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
3bb6bc1f-99a8-427b-b809-91af86e01c4f;347477;UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
99fdfcf0-f7cb-4ed9-b6cd-3ef318a6f5aa;347507;UNIMED JI PARANÁ COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
8fc224bb-548a-4c7a-a0dc-835a8ae10d9b;347591;GAMEC - GRUPO DE ASSISTÊNCIA MEDICA EMPRESARIAL DO CEARÁ LTDA.;MEDICAL_COOPERATIVE;false;admin
8e24ba17-b7e6-4328-a409-54a5cc2d31ff;347604;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
0cac9a07-9f0f-45c1-9112-5dbf9c2725ec;347655;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO;PHILANTHROPY;false;admin
fb4b2a42-c302-4011-90fc-fbd22ef55525;347736;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;MEDICAL_COOPERATIVE;false;admin
18593a3d-6a98-444c-8334-28158b391b3a;347795;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;DENTAL_COOPERATIVE;false;admin
d8bc9d10-6f35-4c75-891b-1f24abeb9762;347825;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;SELF_MANAGEMENT;false;admin
565f2711-7a95-483e-9d72-c2f9364e79c8;348082;UNIMED DE ARARAS COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
529dfe19-ad25-4c48-9493-5f7fceea0127;348180;SANTA RITA SAUDE LTDA.;MEDICAL_COOPERATIVE;false;admin
c8b1a453-3d54-4f5e-aaeb-36b7215fd463;348244;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
1e1be26b-b0ba-4eb5-a515-d56baaddcf25;348261;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
d457e3cc-f621-45dd-b575-ca4a65ea12a5;348295;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
9e92bf56-35e2-45db-ba99-a1c81b7d7485;348406;UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
38251467-1770-475d-afd7-375bc3b2d26f;348732;MULTICARE CONSULTORIA E ADMINISTRAÇÃO DE RECURSOS EM SAÚDE LTDA;MEDICAL_COOPERATIVE;false;admin
938b0029-fe61-47b1-8526-2d63265bf144;348805;PROMED ASSISTENCIA MEDICA LTDA;MEDICAL_COOPERATIVE;false;admin
48a03482-7b00-4aff-b422-f5fa37e8c293;348830;PLENA SAÚDE LTDA;MEDICAL_COOPERATIVE;false;admin
94e99e0a-5fb0-4463-9917-545b135637be;349011;UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA;DENTAL_COOPERATIVE;false;admin
1caeda7c-4d06-4ac9-a081-d13fa234585c;349127;MEDISUL ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;MEDICAL_COOPERATIVE;false;admin
ffe93865-a51f-40d2-a54c-9b0ac0fa6cc7;349194;SMV SERVIÇOS MÉDICOS LTDA;MEDICAL_COOPERATIVE;false;admin
9ea73343-0533-4d8a-9632-08e28cd97c3e;349283;UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO;DENTAL_COOPERATIVE;false;admin
83cb154f-521b-430e-8fd8-f4161a468002;349291;CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM;DENTISTRY_GROUP;false;admin
0c96c6eb-4450-46a7-9468-3386624b856d;349534;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO;MEDICAL_COOPERATIVE;false;admin
4309fa9d-a268-4a05-8f54-75fb610e535b;349682;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;MEDICAL_COOPERATIVE;false;admin
6795a9a1-9fd4-4e03-9c33-7f79eb6fc907;349712;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;MEDICAL_COOPERATIVE;false;admin
